listing_id,date
4696858,2017-01-01
4696858,2017-01-05
4696858,2017-01-06
4696858,2017-01-18
4696858,2017-01-19
4696858,2017-02-11
4696858,2017-02-13
4696858,2017-02-22
4696858,2017-02-25
4696858,2017-03-07
4696858,2017-03-19
4696858,2017-03-20
4696858,2017-03-24
4696858,2017-04-01
4696858,2017-04-07
4696858,2017-04-09
4696858,2017-04-24
4696858,2017-04-28
4696858,2017-05-02
4696858,2017-05-10
4696858,2017-05-19
4696858,2017-05-22
4696858,2017-05-27
4696858,2017-05-30
4696858,2017-06-17
4696858,2017-06-18
4696858,2017-07-02
4696858,2017-07-14
4696858,2017-07-17
4696858,2017-07-20
4696858,2017-07-25
4696858,2017-07-28
4696858,2017-07-30
4696858,2017-08-01
4696858,2017-08-10
4696858,2017-08-16
4696858,2017-08-18
4696858,2017-08-23
4696858,2017-08-27
4696858,2017-09-02
4696858,2017-09-03
4696858,2017-09-10
4696858,2017-09-17
4696858,2017-10-05
4696858,2017-10-07
4696858,2017-10-08
4696858,2017-10-17
4696858,2017-10-20
4696858,2017-11-01
4696858,2017-11-04
4696858,2017-11-08
4696858,2017-11-12
4696858,2017-11-15
4696858,2017-11-20
4696858,2017-11-22
4696858,2017-12-02
4696858,2017-12-14
4696858,2017-12-28
4696858,2018-01-01
4696858,2018-01-05
4696858,2018-01-07
4696858,2018-01-12
4696858,2018-01-16
4696858,2018-01-27
4696858,2018-02-04
4696858,2018-02-05
4696858,2018-02-23
4696858,2018-02-24
4696858,2018-03-15
4696858,2018-03-23
4696858,2018-04-01
4696858,2018-04-03
4696858,2018-04-04
4696858,2018-04-08
4696858,2018-04-12
4696858,2018-04-20
4696858,2018-04-21
4696858,2018-04-27
4696858,2018-05-07
4696858,2018-05-13
4696858,2018-05-20
4696858,2018-05-22
4696858,2018-05-25
4696858,2018-05-26
4696858,2018-05-27
4696858,2018-06-05
4696858,2018-06-11
4696858,2018-06-13
4696858,2018-06-30
4696858,2018-07-19
4696858,2018-07-21
4696858,2018-07-22
4696858,2018-07-24
4696858,2018-08-05
4696858,2018-08-07
4696858,2018-08-18
4696858,2018-08-19
4696858,2018-08-21
4696858,2018-08-22
4696858,2018-08-23
4696858,2018-08-25
4696858,2018-08-26
4696858,2018-08-30
4696858,2018-08-31
4696858,2018-09-06
4696858,2018-09-16
4696858,2018-09-20
4696858,2018-09-21
4696858,2018-09-23
4696858,2018-09-24
4696858,2018-10-04
4696858,2018-10-12
4696858,2018-10-21
4696858,2018-10-23
4696858,2018-10-30
4696858,2018-11-06
4696858,2018-11-07
4696858,2018-11-08
4696858,2018-11-22
4696858,2018-11-23
4696858,2018-11-24
4696858,2018-11-25
4696858,2018-12-06
4696858,2018-12-10
4696858,2018-12-16
4696858,2018-12-21
4696858,2019-01-20
4696858,2019-01-22
4696858,2019-02-01
4696858,2019-02-02
4696858,2019-02-05
4696858,2019-02-09
4696858,2019-02-10
4696858,2019-02-11
4696858,2019-02-12
4696858,2019-02-14
4696858,2019-02-17
4696858,2019-02-18
4696858,2019-02-20
4696858,2019-02-25
4696858,2019-03-01
4696858,2019-03-02
4696858,2019-03-05
4696858,2019-03-06
4696858,2019-03-07
4696858,2019-03-08
4696858,2019-03-25
4696858,2019-03-31
4696858,2019-04-02
4696858,2019-04-07
4696858,2019-04-13
4696858,2019-04-15
4696858,2019-04-17
4696858,2019-04-18
4696858,2019-04-28
4696858,2019-05-02
4696858,2019-05-05
4696858,2019-05-06
4696858,2019-05-12
4696858,2019-05-19
4696858,2019-05-26
4696858,2019-05-31
4696858,2019-06-02
4696858,2019-06-04
4696858,2019-06-05
4696858,2019-06-06
4696858,2019-06-09
4696858,2019-06-10
4696858,2019-06-11
4696858,2019-06-14
4696858,2019-06-16
4696858,2019-06-20
4696858,2019-06-22
4696858,2019-07-02
4696858,2019-07-06
4696858,2019-07-08
4696858,2019-07-09
4696858,2019-07-14
4696858,2019-07-20
4696858,2019-07-23
4696858,2019-07-28
4696858,2019-08-01
4696858,2019-08-04
4696858,2019-08-14
4696858,2019-08-24
4696858,2019-08-27
4696858,2019-08-30
4696858,2019-09-01
4696858,2019-09-06
4696858,2019-09-08
4696858,2019-09-12
4696858,2019-09-15
4696858,2019-09-16
4696858,2019-09-21
4696858,2019-10-31
4724498,2014-12-20
4724498,2014-12-26
4724498,2014-12-29
4724498,2015-01-10
4724498,2015-02-02
4724498,2015-02-11
4724498,2015-02-27
4724498,2015-03-05
4724498,2015-03-07
4724498,2015-03-13
4724498,2015-03-14
4724498,2015-03-23
4724498,2015-03-26
4724498,2015-04-07
4724498,2015-04-13
4724498,2015-04-15
4724498,2015-04-23
4724498,2015-04-27
4724498,2015-05-03
4724498,2015-05-04
4724498,2015-05-15
4724498,2015-05-21
4724498,2015-05-26
4724498,2015-05-28
4724498,2015-05-30
4724498,2015-06-04
4724498,2015-06-05
4724498,2015-06-09
4724498,2015-06-17
4724498,2015-06-20
4724498,2015-06-23
4724498,2015-06-24
4724498,2015-06-26
4724498,2015-06-28
4724498,2015-07-01
4724498,2015-07-05
4724498,2015-07-14
4724498,2015-07-19
4724498,2015-07-26
4724498,2015-08-14
4724498,2015-08-24
4724498,2015-08-27
4724498,2015-08-28
4724498,2015-09-08
4724498,2015-09-21
4724498,2015-10-12
4724498,2015-10-19
4724498,2015-10-24
4724498,2015-11-07
4724498,2015-11-09
4724498,2015-11-18
4724498,2015-11-21
4724498,2015-11-27
4724498,2015-12-26
4724498,2015-12-29
4724498,2015-12-31
4724498,2016-01-06
4724498,2016-01-08
4724498,2016-01-16
4724498,2016-01-24
4724498,2016-01-31
4724498,2016-02-13
4724498,2016-02-25
4724498,2016-02-27
4724498,2016-03-04
4724498,2016-04-08
4724498,2016-04-22
4724498,2016-04-28
4724498,2016-05-03
4724498,2016-05-11
4724498,2016-05-13
4724498,2016-05-14
4724498,2016-05-20
4724498,2016-06-02
4724498,2016-06-04
4724498,2016-06-11
4724498,2016-07-08
4724498,2016-07-16
4724498,2016-07-21
4724498,2016-07-27
4724498,2016-07-30
4724498,2016-08-09
4724498,2016-08-12
4724498,2016-08-17
4724498,2016-08-29
4724498,2016-09-02
4724498,2016-09-07
4724498,2016-09-14
4724498,2016-10-13
4724498,2016-10-18
4724498,2016-10-20
4724498,2016-10-26
4724498,2016-10-28
4724498,2016-10-29
4724498,2016-11-03
4724498,2016-11-09
4724498,2016-11-14
4724498,2016-11-21
4724498,2016-11-27
4724498,2016-12-04
4724498,2016-12-15
4724498,2016-12-21
4724498,2016-12-24
4724498,2016-12-27
4724498,2016-12-29
4724498,2017-01-01
4724498,2017-01-10
4724498,2017-01-13
4724498,2017-01-29
4724498,2017-02-01
4724498,2017-02-14
4724498,2017-02-16
4724498,2017-02-25
4724498,2017-03-03
4724498,2017-03-04
4724498,2017-03-08
4724498,2017-03-11
4724498,2017-03-25
4724498,2017-03-26
4724498,2017-03-29
4724498,2017-03-30
4724498,2017-04-06
4724498,2017-04-09
4724498,2017-04-24
4724498,2017-04-29
4724498,2017-04-30
4724498,2017-05-02
4724498,2017-05-22
4724498,2017-05-24
4724498,2017-06-02
4724498,2017-06-13
4724498,2017-06-23
4724498,2017-06-26
4724498,2017-07-01
4724498,2017-07-17
4724498,2017-07-21
4724498,2017-07-22
4724498,2017-07-24
4724498,2017-07-30
4724498,2017-07-31
4724498,2017-08-01
4724498,2017-08-06
4724498,2017-08-13
4724498,2017-08-28
4724498,2017-09-01
4724498,2017-09-04
4724498,2017-09-07
4724498,2017-09-17
4724498,2017-09-26
4724498,2017-10-05
4724498,2017-10-17
4724498,2017-10-19
4724498,2017-11-14
4724498,2017-11-16
4724498,2017-11-18
4724498,2017-11-23
4724498,2017-11-27
4724498,2017-11-30
4724498,2017-12-08
4724498,2017-12-19
4724498,2017-12-21
4724498,2018-01-18
4724498,2018-02-04
4724498,2018-02-08
4724498,2018-02-23
4724498,2018-02-24
4724498,2018-03-03
4724498,2018-03-04
4724498,2018-03-05
4724498,2018-03-11
4724498,2018-03-25
4724498,2018-04-05
4724498,2018-04-13
4724498,2018-04-19
4724498,2018-04-20
4724498,2018-04-22
4724498,2018-04-29
4724498,2018-05-12
4724498,2018-05-13
4724498,2018-05-19
4724498,2018-05-30
4724498,2018-06-01
4724498,2018-06-09
4724498,2018-06-10
4724498,2018-06-12
4724498,2018-06-16
4724498,2018-07-01
4724498,2018-07-06
4724498,2018-07-13
4724498,2018-07-17
4724498,2018-07-18
4724498,2018-08-17
4724498,2018-08-19
4724498,2018-08-23
4724498,2018-08-24
4724498,2018-08-26
4724498,2018-08-28
4724498,2018-09-01
4724498,2018-09-11
4724498,2018-09-16
4724498,2018-09-30
4724498,2018-10-04
4724498,2018-10-05
4724498,2018-10-06
4724498,2018-10-10
4724498,2018-10-13
4724498,2018-10-14
4724498,2018-10-17
4724498,2018-10-19
4724498,2018-10-20
4724498,2018-10-21
4724498,2018-10-26
4724498,2018-10-28
4724498,2018-10-29
4724498,2018-11-10
4724498,2018-11-21
4724498,2018-11-28
4724498,2018-11-29
4724498,2018-12-02
4724498,2018-12-05
4724498,2018-12-12
4724498,2018-12-13
4724498,2018-12-15
4724498,2018-12-16
4724498,2018-12-25
4724498,2018-12-30
4724498,2019-01-01
4724498,2019-01-17
4724498,2019-01-25
4724498,2019-01-27
4724498,2019-01-31
4724498,2019-02-04
4724498,2019-02-10
4724498,2019-02-11
4724498,2019-02-14
4724498,2019-02-15
4724498,2019-02-16
4724498,2019-02-17
4724498,2019-02-20
4724498,2019-02-26
4724498,2019-03-02
4724498,2019-03-03
4724498,2019-03-07
4724498,2019-03-11
4724498,2019-03-15
4724498,2019-03-22
4724498,2019-03-25
4724498,2019-03-28
4724498,2019-03-30
4724498,2019-04-04
4724498,2019-04-06
4724498,2019-04-08
4724498,2019-04-14
4724498,2019-04-15
4724498,2019-04-20
4724498,2019-04-21
4724498,2019-04-30
4724498,2019-05-07
4724498,2019-05-08
4724498,2019-05-11
4724498,2019-05-12
4724498,2019-05-13
4724498,2019-05-22
4724498,2019-05-28
4724498,2019-06-10
4724498,2019-06-12
4724498,2019-06-15
4724498,2019-06-20
4724498,2019-06-30
4724498,2019-07-12
4724498,2019-07-13
4724498,2019-07-14
4724498,2019-07-16
4724498,2019-07-20
4724498,2019-08-04
4724498,2019-08-09
4724498,2019-08-13
4724498,2019-09-14
4724498,2019-10-04
4724498,2019-11-02
4724498,2020-07-12
4724498,2020-08-03
4724498,2020-08-09
4724533,2014-12-22
4724533,2014-12-25
4724533,2015-01-03
4724533,2015-01-18
4724533,2015-01-19
4724533,2015-01-22
4724533,2015-01-27
4724533,2015-01-29
4724533,2015-02-04
4724533,2015-02-15
4724533,2015-02-25
4724533,2015-03-04
4724533,2015-03-13
4724533,2015-03-17
4724533,2015-03-25
4724533,2015-03-29
4724533,2015-04-01
4724533,2015-04-04
4724533,2015-04-10
4724533,2015-04-16
4724533,2015-04-20
4724533,2015-04-24
4724533,2015-04-27
4724533,2015-05-02
4724533,2015-05-10
4724533,2015-05-11
4724533,2015-05-21
4724533,2015-05-26
4724533,2015-06-01
4724533,2015-06-07
4724533,2015-06-12
4724533,2015-06-14
4724533,2015-06-19
4724533,2015-06-20
4724533,2015-06-24
4724533,2015-06-27
4724533,2015-06-30
4724533,2015-07-03
4724533,2015-07-10
4724533,2015-07-14
4724533,2015-07-19
4724533,2015-07-24
4724533,2015-08-02
4724533,2015-08-04
4724533,2015-08-05
4724533,2015-08-11
4724533,2015-08-14
4724533,2015-08-15
4724533,2015-08-16
4724533,2015-08-19
4724533,2015-08-30
4724533,2015-09-08
4724533,2015-09-13
4724533,2015-09-17
4724533,2015-09-21
4724533,2015-09-22
4724533,2015-09-27
4724533,2015-09-28
4724533,2015-10-13
4724533,2015-10-29
4724533,2015-10-30
4724533,2015-11-06
4724533,2015-11-10
4724533,2015-11-21
4724533,2015-11-28
4724533,2015-11-29
4724533,2015-12-01
4724533,2015-12-03
4724533,2015-12-26
4724533,2015-12-28
4724533,2015-12-29
4724533,2015-12-31
4724533,2016-01-05
4724533,2016-01-06
4724533,2016-01-07
4724533,2016-01-17
4724533,2016-01-31
4724533,2016-02-03
4724533,2016-02-04
4724533,2016-02-15
4724533,2016-02-24
4724533,2016-02-25
4724533,2016-03-08
4724533,2016-03-15
4724533,2016-03-23
4724533,2016-03-24
4724533,2016-04-04
4724533,2016-04-06
4724533,2016-04-08
4724533,2016-04-12
4724533,2016-05-23
4724533,2016-05-25
4724533,2016-05-30
4724533,2016-06-02
4724533,2016-06-12
4724533,2016-06-19
4724533,2016-07-13
4724533,2016-07-23
4724533,2016-07-24
4724533,2016-07-30
4724533,2016-08-07
4724533,2016-08-15
4724533,2016-08-28
4724533,2016-08-29
4724533,2016-09-10
4724533,2016-09-16
4724533,2016-09-22
4724533,2016-09-28
4724533,2016-10-04
4724533,2016-10-13
4724533,2016-10-19
4724533,2016-10-21
4724533,2016-10-25
4724533,2016-11-01
4724533,2016-11-02
4724533,2016-11-03
4724533,2016-11-08
4724533,2016-11-17
4724533,2016-11-23
4724533,2016-11-24
4724533,2016-11-26
4724533,2016-11-27
4724533,2016-12-01
4724533,2016-12-12
4724533,2016-12-18
4724533,2017-01-01
4724533,2017-01-04
4724533,2017-01-07
4724533,2017-01-11
4724533,2017-02-04
4724533,2017-02-09
4724533,2017-03-14
4724533,2017-03-15
4724533,2017-03-23
4724533,2017-03-24
4724533,2017-03-25
4724533,2017-03-31
4724533,2017-04-02
4724533,2017-04-07
4724533,2017-04-11
4724533,2017-04-23
4724533,2017-04-25
4724533,2017-04-30
4724533,2017-05-03
4724533,2017-05-09
4724533,2017-05-10
4724533,2017-05-11
4724533,2017-05-14
4724533,2017-05-19
4724533,2017-06-02
4724533,2017-06-05
4724533,2017-06-10
4724533,2017-06-16
4724533,2017-06-17
4724533,2017-06-21
4724533,2017-06-24
4724533,2017-06-28
4724533,2017-06-29
4724533,2017-07-02
4724533,2017-07-06
4724533,2017-07-13
4724533,2017-07-17
4724533,2017-07-22
4724533,2017-07-24
4724533,2017-07-26
4724533,2017-07-28
4724533,2017-07-29
4724533,2017-07-31
4724533,2017-08-14
4724533,2017-08-16
4724533,2017-08-18
4724533,2017-08-23
4724533,2017-08-28
4724533,2017-08-31
4724533,2017-09-03
4724533,2017-09-10
4724533,2017-09-17
4724533,2017-09-19
4724533,2017-09-25
4724533,2017-09-28
4724533,2017-09-29
4724533,2017-10-01
4724533,2017-10-06
4724533,2017-10-08
4724533,2017-10-09
4724533,2017-10-15
4724533,2017-10-22
4724533,2017-11-10
4724533,2017-11-19
4724533,2017-12-16
4724533,2017-12-22
4724533,2017-12-25
4724533,2017-12-29
4724533,2018-01-09
4724533,2018-01-18
4724533,2018-01-20
4724533,2018-01-29
4724533,2018-02-02
4724533,2018-02-06
4724533,2018-02-10
4724533,2018-02-11
4724533,2018-02-14
4724533,2018-02-23
4724533,2018-02-25
4724533,2018-02-28
4724533,2018-03-03
4724533,2018-03-07
4724533,2018-03-09
4724533,2018-03-19
4724533,2018-03-20
4724533,2018-03-21
4724533,2018-03-25
4724533,2018-04-03
4724533,2018-04-10
4724533,2018-04-14
4724533,2018-04-17
4724533,2018-04-18
4724533,2018-04-26
4724533,2018-05-01
4724533,2018-05-02
4724533,2018-05-25
4724533,2018-05-27
4724533,2018-06-03
4724533,2018-06-08
4724533,2018-06-10
4724533,2018-06-13
4724533,2018-06-20
4724533,2018-06-25
4724533,2018-06-28
4724533,2018-06-30
4724533,2018-07-07
4724533,2018-07-09
4724533,2018-07-16
4724533,2018-07-22
4724533,2018-07-23
4724533,2018-07-25
4724533,2018-07-26
4724533,2018-07-30
4724533,2018-07-31
4724533,2018-08-03
4724533,2018-08-06
4724533,2018-08-06
4724533,2018-08-07
4724533,2018-08-15
4724533,2018-08-22
4724533,2018-08-25
4724533,2018-08-30
4724533,2018-08-31
4724533,2018-09-07
4724533,2018-09-12
4724533,2018-09-13
4724533,2018-09-20
4724533,2018-09-24
4724533,2018-09-26
4724533,2018-09-28
4724533,2018-09-30
4724533,2018-10-01
4724533,2018-10-03
4724533,2018-10-06
4724533,2018-10-15
4724533,2018-10-16
4724533,2018-10-29
4724533,2018-11-02
4724533,2018-11-06
4724533,2018-11-08
4724533,2018-11-19
4724533,2018-11-25
4724533,2018-11-26
4724533,2018-12-03
4724533,2018-12-04
4724533,2018-12-05
4724533,2018-12-07
4724533,2018-12-12
4724533,2018-12-14
4724533,2018-12-18
4724533,2018-12-19
4724533,2018-12-29
4724533,2019-01-01
4724533,2019-01-03
4724533,2019-01-04
4724533,2019-01-12
4724533,2019-01-21
4724533,2019-01-24
4724533,2019-01-26
4724533,2019-01-27
4724533,2019-01-29
4724533,2019-01-30
4724533,2019-02-01
4724533,2019-02-06
4724533,2019-02-11
4724533,2019-02-24
4724533,2019-02-25
4724533,2019-02-27
4724533,2019-03-01
4724533,2019-03-02
4724533,2019-03-05
4724533,2019-03-09
4724533,2019-03-12
4724533,2019-03-13
4724533,2019-03-19
4724533,2019-03-25
4724533,2019-03-29
4724533,2019-04-02
4724533,2019-04-03
4724533,2019-04-10
4724533,2019-04-15
4724533,2019-04-20
4724533,2019-04-27
4724533,2019-04-29
4724533,2019-05-01
4724533,2019-05-02
4724533,2019-05-04
4724533,2019-05-05
4724533,2019-05-07
4724533,2019-05-09
4724533,2019-05-17
4724533,2019-05-21
4724533,2019-05-24
4724533,2019-05-25
4724533,2019-05-29
4724533,2019-06-02
4724533,2019-06-06
4724533,2019-06-08
4724533,2019-06-09
4724533,2019-06-19
4724533,2019-06-23
4724533,2019-07-02
4724533,2019-07-04
4724533,2019-07-12
4724533,2019-07-13
4724533,2019-07-14
4724533,2019-07-22
4724533,2019-07-23
4724533,2019-07-30
4724533,2019-07-31
4724533,2019-08-04
4724533,2019-08-06
4724533,2019-08-08
4724533,2019-08-12
4724533,2019-08-19
4724533,2019-08-24
4724533,2019-09-02
4724533,2019-09-06
4724533,2019-09-16
4724533,2019-09-19
4724533,2019-09-23
4724533,2019-10-05
4724533,2019-10-19
4724533,2019-10-19
4724552,2014-12-16
4724552,2014-12-25
4724552,2014-12-30
4724552,2015-01-04
4724552,2015-01-07
4724552,2015-01-11
4724552,2015-01-12
4724552,2015-01-17
4724552,2015-01-18
4724552,2015-01-21
4724552,2015-01-25
4724552,2015-01-30
4724552,2015-01-31
4724552,2015-02-01
4724552,2015-02-11
4724552,2015-02-15
4724552,2015-02-17
4724552,2015-02-24
4724552,2015-02-26
4724552,2015-03-03
4724552,2015-03-06
4724552,2015-03-10
4724552,2015-03-11
4724552,2015-03-15
4724552,2015-03-20
4724552,2015-03-26
4724552,2015-04-04
4724552,2015-04-05
4724552,2015-04-09
4724552,2015-04-18
4724552,2015-04-19
4724552,2015-04-21
4724552,2015-04-23
4724552,2015-04-29
4724552,2015-04-30
4724552,2015-05-02
4724552,2015-05-06
4724552,2015-05-20
4724552,2015-05-29
4724552,2015-05-30
4724552,2015-06-02
4724552,2015-06-09
4724552,2015-06-10
4724552,2015-06-14
4724552,2015-06-18
4724552,2015-06-20
4724552,2015-06-21
4724552,2015-06-29
4724552,2015-06-30
4724552,2015-07-05
4724552,2015-07-12
4724552,2015-07-15
4724552,2015-07-18
4724552,2015-07-21
4724552,2015-07-27
4724552,2015-07-29
4724552,2015-07-31
4724552,2015-08-12
4724552,2015-08-18
4724552,2015-08-24
4724552,2015-08-25
4724552,2015-08-29
4724552,2015-09-09
4724552,2015-09-11
4724552,2015-09-17
4724552,2015-09-24
4724552,2015-09-28
4724552,2015-10-03
4724552,2015-10-16
4724552,2015-10-21
4724552,2015-11-12
4724552,2015-11-17
4724552,2015-11-23
4724552,2015-11-25
4724552,2015-12-10
4724552,2015-12-12
4724552,2015-12-27
4724552,2016-01-11
4724552,2016-01-17
4724552,2016-01-20
4724552,2016-01-30
4724552,2016-02-02
4724552,2016-03-01
4724552,2016-03-06
4724552,2016-03-10
4724552,2016-03-13
4724552,2016-03-15
4724552,2016-03-19
4724552,2016-03-24
4724552,2016-03-26
4724552,2016-04-01
4724552,2016-04-10
4724552,2016-04-15
4724552,2016-04-16
4724552,2016-04-29
4724552,2016-05-06
4724552,2016-05-18
4724552,2016-05-23
4724552,2016-05-31
4724552,2016-06-18
4724552,2016-06-22
4724552,2016-06-23
4724552,2016-06-25
4724552,2016-06-28
4724552,2016-06-29
4724552,2016-07-10
4724552,2016-07-14
4724552,2016-07-19
4724552,2016-07-22
4724552,2016-08-01
4724552,2016-08-14
4724552,2016-08-15
4724552,2016-08-19
4724552,2016-08-20
4724552,2016-08-21
4724552,2016-08-30
4724552,2016-09-06
4724552,2016-09-28
4724552,2016-10-05
4724552,2016-10-13
4724552,2016-10-23
4724552,2016-10-27
4724552,2016-10-28
4724552,2016-10-31
4724552,2016-11-01
4724552,2016-11-04
4724552,2016-11-12
4724552,2016-11-16
4724552,2016-11-25
4724552,2016-11-28
4724552,2016-12-02
4724552,2016-12-05
4724552,2016-12-11
4724552,2016-12-11
4724552,2016-12-20
4724552,2016-12-20
4724552,2016-12-28
4724552,2016-12-30
4724552,2017-01-04
4724552,2017-01-07
4724552,2017-01-12
4724552,2017-01-15
4724552,2017-01-20
4724552,2017-01-24
4724552,2017-01-31
4724552,2017-02-03
4724552,2017-02-05
4724552,2017-02-09
4724552,2017-02-13
4724552,2017-02-16
4724552,2017-02-19
4724552,2017-02-22
4724552,2017-02-23
4724552,2017-02-26
4724552,2017-02-28
4724552,2017-03-06
4724552,2017-03-11
4724552,2017-03-14
4724552,2017-03-15
4724552,2017-03-16
4724552,2017-03-26
4724552,2017-03-29
4724552,2017-04-02
4724552,2017-04-04
4724552,2017-04-07
4724552,2017-04-15
4724552,2017-04-17
4724552,2017-04-24
4724552,2017-05-02
4724552,2017-05-08
4724552,2017-05-11
4724552,2017-05-18
4724552,2017-05-20
4724552,2017-05-22
4724552,2017-05-26
4724552,2017-05-30
4724552,2017-06-04
4724552,2017-06-12
4724552,2017-06-16
4724552,2017-06-23
4724552,2017-06-26
4724552,2017-07-08
4724552,2017-07-09
4724552,2017-07-10
4724552,2017-07-12
4724552,2017-07-21
4724552,2017-07-23
4724552,2017-07-25
4724552,2017-07-27
4724552,2017-07-29
4724552,2017-07-30
4724552,2017-08-02
4724552,2017-08-05
4724552,2017-08-10
4724552,2017-08-12
4724552,2017-08-15
4724552,2017-08-16
4724552,2017-08-19
4724552,2017-08-22
4724552,2017-09-03
4724552,2017-09-13
4724552,2017-09-17
4724552,2017-09-20
4724552,2017-09-28
4724552,2017-10-01
4724552,2017-11-01
4724552,2017-11-05
4724552,2017-11-09
4724552,2017-11-15
4724552,2017-11-21
4724552,2017-11-23
4724552,2017-11-26
4724552,2017-11-28
4724552,2017-12-20
4724552,2017-12-24
4724552,2017-12-26
4724552,2017-12-27
4724552,2018-01-06
4724552,2018-01-07
4724552,2018-01-11
4724552,2018-01-12
4724552,2018-01-16
4724552,2018-01-17
4724552,2018-02-01
4724552,2018-02-05
4724552,2018-02-11
4724552,2018-02-21
4724552,2018-02-27
4724552,2018-03-15
4724552,2018-03-19
4724552,2018-04-02
4724552,2018-04-10
4724552,2018-04-13
4724552,2018-04-15
4724552,2018-04-18
4724552,2018-04-25
4724552,2018-04-29
4724552,2018-05-01
4724552,2018-05-06
4724552,2018-05-14
4724552,2018-05-20
4724552,2018-05-24
4724552,2018-05-31
4724552,2018-06-05
4724552,2018-06-08
4724552,2018-06-17
4724552,2018-06-23
4724552,2018-06-27
4724552,2018-07-04
4724552,2018-07-05
4724552,2018-07-08
4724552,2018-07-12
4724552,2018-07-14
4724552,2018-07-17
4724552,2018-07-19
4724552,2018-07-24
4724552,2018-07-29
4724552,2018-08-01
4724552,2018-08-07
4724552,2018-08-11
4724552,2018-08-17
4724552,2018-08-18
4724552,2018-08-22
4724552,2018-08-27
4724552,2018-09-02
4724552,2018-09-04
4724552,2018-09-06
4724552,2018-09-07
4724552,2018-09-13
4724552,2018-09-17
4724552,2018-09-22
4724552,2018-09-26
4724552,2018-10-01
4724552,2018-10-05
4724552,2018-10-09
4724552,2018-10-12
4724552,2018-10-14
4724552,2018-10-19
4724552,2018-10-31
4724552,2018-11-03
4724552,2018-11-05
4724552,2018-11-07
4724552,2018-11-11
4724552,2018-11-20
4724552,2018-11-22
4724552,2018-11-25
4724552,2018-11-26
4724552,2018-11-29
4724552,2018-12-08
4724552,2018-12-10
4724552,2018-12-13
4724552,2018-12-17
4724552,2018-12-21
4724552,2018-12-26
4724552,2019-01-02
4724552,2019-01-06
4724552,2019-01-08
4724552,2019-01-11
4724552,2019-01-14
4724552,2019-01-17
4724552,2019-01-19
4724552,2019-01-26
4724552,2019-01-30
4724552,2019-02-01
4724552,2019-02-04
4724552,2019-02-05
4724552,2019-02-08
4724552,2019-02-12
4724552,2019-02-15
4724552,2019-02-17
4724552,2019-02-21
4724552,2019-02-23
4724552,2019-02-28
4724552,2019-03-02
4724552,2019-03-03
4724552,2019-03-06
4724552,2019-03-07
4724552,2019-03-11
4724552,2019-03-14
4724552,2019-03-21
4724552,2019-03-26
4724552,2019-03-30
4724552,2019-04-02
4724552,2019-04-03
4724552,2019-04-04
4724552,2019-04-07
4724552,2019-04-09
4724552,2019-04-15
4724552,2019-04-18
4724552,2019-04-19
4724552,2019-04-22
4724552,2019-04-24
4724552,2019-04-25
4724552,2019-04-29
4724552,2019-04-30
4724552,2019-05-11
4724552,2019-05-16
4724552,2019-05-17
4724552,2019-05-21
4724552,2019-05-22
4724552,2019-05-25
4724552,2019-05-28
4724552,2019-05-29
4724552,2019-06-05
4724552,2019-06-06
4724552,2019-06-11
4724552,2019-06-13
4724552,2019-06-17
4724552,2019-06-19
4724552,2019-06-22
4724552,2019-06-24
4724552,2019-06-26
4724552,2019-07-02
4724552,2019-07-06
4724552,2019-07-07
4724552,2019-07-09
4724552,2019-07-15
4724552,2019-07-18
4724552,2019-07-22
4724552,2019-07-23
4724552,2019-07-31
4724552,2019-08-01
4724552,2019-08-04
4724552,2019-08-06
4724552,2019-08-11
4724552,2019-08-12
4724552,2019-08-17
4724552,2019-08-20
4724552,2019-09-01
4724552,2019-09-19
4724552,2019-09-27
4724552,2019-09-29
4724552,2019-10-13
4724552,2019-10-23
4724552,2019-11-04
4724552,2019-11-17
4724552,2020-01-08
4724552,2020-07-07
4763087,2015-01-08
4763087,2015-02-02
4763087,2015-02-16
4763087,2015-03-30
4763087,2015-05-04
4763087,2015-05-08
4763087,2015-05-23
4763087,2015-06-19
4763087,2015-06-27
4763087,2015-07-08
4763087,2015-07-21
4763087,2015-08-11
4763087,2015-08-16
4763087,2015-08-23
4763087,2015-08-25
4763087,2015-08-30
4763087,2015-09-06
4763087,2015-09-24
4763087,2015-10-04
4763087,2015-10-19
4763087,2015-10-22
4763087,2015-10-25
4763087,2015-10-26
4763087,2015-10-27
4763087,2015-10-31
4763087,2015-11-14
4763087,2015-12-01
4763087,2015-12-10
4763087,2016-01-05
4763087,2016-02-05
4763087,2016-02-06
4763087,2016-02-10
4763087,2016-03-09
4763087,2016-05-02
4763087,2016-06-12
4763087,2016-06-16
4763087,2016-07-15
4763087,2016-07-25
4763087,2016-07-26
4763087,2016-09-16
4763087,2016-10-21
4763087,2016-11-12
4763087,2016-11-17
4763087,2016-11-19
4763087,2016-12-02
4763087,2016-12-29
4763087,2017-01-02
4763087,2017-01-12
4763087,2017-01-15
4763087,2017-01-17
4763087,2017-01-19
4763087,2017-01-22
4763087,2017-02-01
4763087,2017-02-07
4763087,2017-02-09
4763087,2017-02-22
4763087,2017-03-06
4763087,2017-03-11
4763087,2017-04-02
4763087,2017-04-07
4763087,2017-04-17
4763087,2017-05-01
4763087,2017-05-21
4763087,2017-06-18
4763087,2017-07-01
4763087,2017-07-17
4763087,2017-07-23
